field,quickconfig_line,scope_basis,venue_applicability,vector_status,vector_evidence_file_line,backtest_v12_live_status,backtest_v12_live_evidence_file_line,ez_crypto_live_status,ez_crypto_live_evidence_file_line,tradier_live_status,tradier_live_evidence_file_line,exact_contract,gap_reason
R_G10_HTF_DIV_TFS,3652,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6779:_exact_crypto_wt_entry_contract:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:2228:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
R_S1_WT_COMPOSITE_DELTA_THR,3660,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6819:_exact_crypto_wt_entry_contract:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:2444:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
R_S1_WT_COMPOSITE_DELTA_USE_ENABLED,3659,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6818:_exact_crypto_wt_entry_contract:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:2442:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
R_S2_WT_ADAPTIVE_OS_ENABLED,3661,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6821:_exact_crypto_wt_entry_contract:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:2452:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
R_S2_WT_PCT_OB_SHORT,3663,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6826:_exact_crypto_wt_entry_contract:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:2456:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
R_S2_WT_PCT_OS_LONG,3662,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6825:_exact_crypto_wt_entry_contract:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:2455:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
R_S6_WT_MSTATE_GATE_MODE,3653,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6788:_exact_crypto_wt_entry_contract:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:2243:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
SATOSHIT_ENABLED,3436,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7494:compute_exit_signals:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:44338:process_position:getattr;ez_manage.py:44575:process_position:getattr;ez_manage.py:46181:process_position:getattr;ez_positions_quick.py:2910:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
SATOSHIT_ENTRY_ENABLED,4309,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6056:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7146:process_position:_cfg_auto;tradier_manage.py:7561:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
SATOSHIT_EXIT_ENABLED,4204,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:13569:simulate_one:getattr;v12_quick_engine.py:13623:simulate_one:getattr;v12_quick_engine.py:7550:compute_exit_signals:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:44574:process_position:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
SATOSHIT_EXIT_LONG_RSI_MIN_TRADIER,4205,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7553:compute_exit_signals:getattr,GAP_NO_CAUSAL_CONSUMER,,N_A_EXPLICIT_TRADIER_FIELD,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
SATOSHIT_EXIT_LONG_STOCH_K_MIN_TRADIER,4206,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7554:compute_exit_signals:getattr,GAP_NO_CAUSAL_CONSUMER,,N_A_EXPLICIT_TRADIER_FIELD,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
SATOSHIT_EXIT_PARTIAL_PCT,4207,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:13569:simulate_one:getattr;v12_quick_engine.py:13623:simulate_one:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:44588:process_position:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
SATOSHIT_EXIT_SHORT_RSI_MAX_TRADIER,4208,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7556:compute_exit_signals:getattr,GAP_NO_CAUSAL_CONSUMER,,N_A_EXPLICIT_TRADIER_FIELD,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
SATOSHIT_EXIT_SHORT_STOCH_K_MAX_TRADIER,4209,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7557:compute_exit_signals:getattr,GAP_NO_CAUSAL_CONSUMER,,N_A_EXPLICIT_TRADIER_FIELD,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
SATOSHIT_HTF_MFI_D_MIN_TRADIER,4210,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6063:compute_reentry_blocks:getattr;v12_quick_engine.py:6070:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7172:process_position:_cfg_auto;tradier_manage.py:7589:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
SATOSHIT_HTF_RVOL_1H_MIN_TRADIER,4211,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6063:compute_reentry_blocks:getattr;v12_quick_engine.py:6070:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7172:process_position:_cfg_auto;tradier_manage.py:7589:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
SATOSHIT_LONG_BB_PCTB_MAX,4212,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6058:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7160:process_position:_cfg_auto;tradier_manage.py:7577:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
SATOSHIT_LONG_HA_STREAK_MAX,4213,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6059:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7161:process_position:_cfg_auto;tradier_manage.py:7578:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
SATOSHIT_LONG_MFI_MAX_TRADIER,4214,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6060:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7163:process_position:_cfg_auto;tradier_manage.py:7580:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
SATOSHIT_LONG_RSI_MAX_TRADIER,4215,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6061:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7159:process_position:_cfg_auto;tradier_manage.py:7576:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
SATOSHIT_LONG_STOCH_K_MAX_TRADIER,4216,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6062:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7162:process_position:_cfg_auto;tradier_manage.py:7579:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
SATOSHIT_MIN_VOTES,3437,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6071:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7156:process_position:getattr;tradier_manage.py:7573:process_position:getattr,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
SATOSHIT_MIN_VOTES_TRADIER,4217,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7558:compute_exit_signals:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7156:process_position:_cfg_auto;tradier_manage.py:7573:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
SATOSHIT_SHORT_BB_PCTB_MIN,4218,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6065:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7167:process_position:_cfg_auto;tradier_manage.py:7584:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
SATOSHIT_SHORT_HA_STREAK_MIN,4219,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6066:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7168:process_position:_cfg_auto;tradier_manage.py:7585:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
SATOSHIT_SHORT_MFI_MIN_TRADIER,4220,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6067:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7170:process_position:_cfg_auto;tradier_manage.py:7587:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
SATOSHIT_SHORT_RSI_MIN_TRADIER,4221,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6068:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7166:process_position:_cfg_auto;tradier_manage.py:7583:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
SATOSHIT_SHORT_STOCH_K_MIN_TRADIER,4222,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6069:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7169:process_position:_cfg_auto;tradier_manage.py:7586:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
SCALP_V3_ENABLED,3570,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:13219:_scalp_v3_exact_context:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:24013:execute_now:getattr;ez_positions_quick.py:13642:process_single_exit:getattr;ez_positions_quick.py:15124:worker:getattr;ez_positions_quick.py:18038:scalp_v3_scan_loop:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
SCALP_V3_ENTRY_DC_BREAK_ENABLED,3578,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:13234:_scalp_v3_exact_context:attribute,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
SCALP_V3_ENTRY_PULLBACK_ENABLED,3577,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:13232:_scalp_v3_exact_context:attribute,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
SCALP_V3_ENTRY_STDEV_ENABLED,3581,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:13241:_scalp_v3_exact_context:attribute,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
SCALP_V3_ENTRY_STOCH_BOUNCE_ENABLED,3580,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:13238:_scalp_v3_exact_context:attribute,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
SCALP_V3_ENTRY_WT_CROSS_ENABLED,3579,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:13236:_scalp_v3_exact_context:attribute,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
