Queue_Row,Switch,Classification,Classification_Reason,Family,Groups,Source_Sheets,QuickConfig_Declared,Default,Type,Authoritative_Values,Values_Source,Parents,Parent_Context,TF_Support_Mode,TF_Support,Native_Base_TF,Vector_Read,Vector_Causal_Read,Live_Read,Live_Crypto_Read,Live_Tradier_Read,Parity_Status,Semantic_Cert_Status,Semantic_Cert_Reason,Repair_Owner,Exact_Venue,Exact_Side,Witness_Target,Missing_Data_Policy,Entry_Lifecycle_Witness,Alias_Of,Batch_ID,Batch_Slot,BTCUSDC_LONG_Status,BTCUSDC_LONG_Reason,BTCUSDC_SHORT_Status,BTCUSDC_SHORT_Reason,MU_LONG_Status,MU_LONG_Reason,MU_SHORT_Status,MU_SHORT_Reason
1850,OB_ENTRY_WALL_TOO_CLOSE_PCT,DEPRECATED,parameter workbook marks the field DEAD/OBSOLETE and no executable read was found,OB_ENTRY,ENGINE_AUTO_WIRED,ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[0.0],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,N_A,not eligible for a per-ledger uniqueness certificate,N_A_REGISTRY,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,"one-bar real max-hold + zero hold/cooldown, equally applied",,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1851,OB_PRICE_DEFER_ACCOUNTS,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,GLOBAL,ENGINE_AUTO_WIRED|GLOBAL,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[null],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
1852,OB_PRICE_DEFER_AT_LEVEL_TOL_PCT,EXTERNAL_METADATA,inventory-only name has no strategy declaration or executable read,OB_PRICE,ENGINE_AUTO_WIRED,ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[0.05],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,N_A,not eligible for a per-ledger uniqueness certificate,N_A_REGISTRY,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1853,OB_PRICE_DEFER_ENABLED,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,GLOBAL,ENGINE_AUTO_WIRED|GLOBAL,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,"[false,true]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1854,OB_PRICE_DEFER_MAX_DISTANCE_PCT,EXTERNAL_METADATA,inventory-only name has no strategy declaration or executable read,OB_PRICE,ENGINE_AUTO_WIRED,ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[0.5],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,N_A,not eligible for a per-ledger uniqueness certificate,N_A_REGISTRY,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1855,OB_PRICE_DEFER_TTL_SEC,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,GLOBAL,ENGINE_AUTO_WIRED|GLOBAL,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[300.0],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
1856,OI_CONFIRM_ENABLED,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,FILTER,ENGINE_AUTO_WIRED|FILTER,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,"[true,false]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,"one-bar real max-hold + zero hold/cooldown, equally applied",,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1857,OI_CONFIRM_ENABLED_TRADIER,EXECUTABLE_QUICKCONFIG_STRATEGY,QuickConfig declaration and causal vector read are present,OI_CONFIRM_ENABLED,ENGINE_AUTO_WIRED|OTHER|QUICK_CONFIG|RECENT_5D,ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D|SWITCH_CATALOG,True,false,bool,"[true,false]",SWITCH_CATALOG,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,True,False,False,False,NOT_IN_PARITY_INVENTORY,VECTOR_ONLY_NEEDS_LIVE_REVIEW,causal vector read exists without a live read,LIVE_PARITY_REVIEW,TRADIER,BOTH,MU_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,S1Q-0046,13,N_A_VENUE,TRADIER-only field is not executable on CRYPTO,N_A_VENUE,TRADIER-only field is not executable on CRYPTO,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1858,OI_CONFIRM_MIN_CHANGE_PCT,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,FILTER,ENGINE_AUTO_WIRED|FILTER,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[0.5],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,"one-bar real max-hold + zero hold/cooldown, equally applied",,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
1859,OI_CONFIRM_MIN_OI_CHANGE_PCT_TRADIER,EXECUTABLE_QUICKCONFIG_STRATEGY,QuickConfig declaration and causal vector read are present,OI_CONFIRM_MIN,ENGINE_AUTO_WIRED|OTHER|QUICK_CONFIG|RECENT_5D,ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D|SWITCH_CATALOG,True,0.25,float,"[0.25,0.375,0.5,0.625,0.75]",SWITCH_CATALOG,OI_CONFIRM_ENABLED_TRADIER,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,True,False,False,False,NOT_IN_PARITY_INVENTORY,VECTOR_ONLY_NEEDS_LIVE_REVIEW,causal vector read exists without a live read,LIVE_PARITY_REVIEW,TRADIER,BOTH,MU_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,S1Q-0046,14,N_A_VENUE,TRADIER-only field is not executable on CRYPTO,N_A_VENUE,TRADIER-only field is not executable on CRYPTO,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1860,OI_CONFIRM_MIN_PRICE_PCT,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,FILTER,ENGINE_AUTO_WIRED|FILTER,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[0.3],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,"one-bar real max-hold + zero hold/cooldown, equally applied",,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
1861,OI_CONFIRM_MIN_PRICE_PCT_TRADIER,EXECUTABLE_QUICKCONFIG_STRATEGY,QuickConfig declaration and causal vector read are present,OI_CONFIRM_MIN,ENGINE_AUTO_WIRED|OTHER|QUICK_CONFIG|RECENT_5D,ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D|SWITCH_CATALOG,True,0.15,float,"[0.15,0.225,0.3,0.375,0.45]",SWITCH_CATALOG,OI_CONFIRM_ENABLED_TRADIER,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,True,False,False,False,NOT_IN_PARITY_INVENTORY,VECTOR_ONLY_NEEDS_LIVE_REVIEW,causal vector read exists without a live read,LIVE_PARITY_REVIEW,TRADIER,BOTH,MU_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,S1Q-0046,15,N_A_VENUE,TRADIER-only field is not executable on CRYPTO,N_A_VENUE,TRADIER-only field is not executable on CRYPTO,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1862,OI_CONFIRM_TRADIER_HEDGE_GATE_ENABLED,EXECUTABLE_QUICKCONFIG_STRATEGY,QuickConfig declaration and causal vector read are present,OI_CONFIRM_TRADIER,ENGINE_AUTO_WIRED|OTHER|QUICK_CONFIG|RECENT_5D,ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D|SWITCH_CATALOG,True,false,bool,"[true,false]",SWITCH_CATALOG,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,True,False,False,False,NOT_IN_PARITY_INVENTORY,VECTOR_ONLY_NEEDS_LIVE_REVIEW,causal vector read exists without a live read,LIVE_PARITY_REVIEW,TRADIER,BOTH,MU_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,S1Q-0046,16,N_A_VENUE,TRADIER-only field is not executable on CRYPTO,N_A_VENUE,TRADIER-only field is not executable on CRYPTO,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1863,OI_DIVERGENCE_ENABLED,STRATEGY_INVENTORY_REPAIR,strategy inventory field is not yet declared/read on an executable vector path,OI_DIVERGENCE,ENGINE_AUTO_WIRED|RECENT_5D,ENGINE_AUTO_WIRED|RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[false,true]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,False,False,False,False,NOT_IN_PARITY_INVENTORY,VECTOR_READ_NEEDS_SEMANTIC_PROOF,vector read found,INVENTORY_TRIAGE,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1864,OI_DIVERGENCE_PENALTY,DEPRECATED,parameter workbook marks the field DEAD/OBSOLETE and no executable read was found,OI_DIVERGENCE,ENGINE_AUTO_WIRED|RECENT_5D,ENGINE_AUTO_WIRED|RECENT_RESULTS_5D,False,"""""",UNKNOWN,[10],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,N_A,not eligible for a per-ledger uniqueness certificate,N_A_REGISTRY,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1865,OI_GATE_ENABLED,EXTERNAL_METADATA,inventory-only name has no strategy declaration or executable read,OI_GATE,RECENT_5D,RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[""False"",false]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,N_A,not eligible for a per-ledger uniqueness certificate,N_A_REGISTRY,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1866,OI_GATE_OI_CHANGE_MIN,EXTERNAL_METADATA,inventory-only name has no strategy declaration or executable read,OI_GATE,RECENT_5D,RECENT_RESULTS_5D,False,"""""",UNKNOWN,[-10.0],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,N_A,not eligible for a per-ledger uniqueness certificate,N_A_REGISTRY,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1867,OI_HEDGE_GATE_ENABLED,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,OI_HEDGE,ENGINE_AUTO_WIRED,ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,"[false,true]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1868,OI_LIVE_REFRESH_HOURS,EXTERNAL_METADATA,inventory-only name has no strategy declaration or executable read,OI_LIVE,ENGINE_AUTO_WIRED,ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[1.0],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,N_A,not eligible for a per-ledger uniqueness certificate,N_A_REGISTRY,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1869,OPENING_BUFFER_NO_CLOSE_MINUTES,EXTERNAL_METADATA,inventory-only name has no strategy declaration or executable read,OPENING_BUFFER,ENGINE_AUTO_WIRED|RECENT_5D,ENGINE_AUTO_WIRED|RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[30.0,15.0]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,N_A,not eligible for a per-ledger uniqueness certificate,N_A_REGISTRY,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1870,OPEN_INTENT_SIZE_GATES_ENABLED,STRATEGY_INVENTORY_REPAIR,strategy inventory field is not yet declared/read on an executable vector path,VEC_OPEN_INTENT_SIZE_GATES,RECENT_5D|VEC_OPEN_INTENT_SIZE_GATES,ENTRY_SWITCHES_ALL|RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[true,false]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,PAIRED_SELECTOR,1m|3m|15m|1h|4h|D,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,UNWIRED,no executable vector read certificate,INVENTORY_TRIAGE,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
1871,OPEN_INTENT_SIZE_GATES_FILTER_TF,STRATEGY_INVENTORY_REPAIR,strategy inventory field is not yet declared/read on an executable vector path,VEC_OPEN_INTENT_SIZE_GATES,VEC_OPEN_INTENT_SIZE_GATES,ENTRY_SWITCHES_ALL,False,"""""",UNKNOWN,"[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,SELECTOR_VALUES,1m|3m|15m|1h|4h|D,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,UNWIRED,no executable vector read certificate,INVENTORY_TRIAGE,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
